date, symbol, under, expiration, strike, put/call, bid, ask, price, volume, open interest, implied vol, delta, gamma, rho, theta, vega, nonstd
2015-01-05,SPY   150331P00100000,SPY,2015-03-31,100,P,0.02,0.05,0.05,0,43,0.532952,-0.00213691,0.00012977,-0.00108532,-0.0020558,0.00655386,103
2015-01-05,SPY   150331P00105000,SPY,2015-03-31,105,P,0.03,0.07,0.06,0,169,0.527357,-0.00353964,0.00020681,-0.00180249,-0.00320765,0.0103349,103
2015-01-05,SPY   150331P00110000,SPY,2015-03-31,110,P,0.04,0.08,0,0,0,0.492492,-0.00378591,0.00023523,-0.00191819,-0.00318202,0.0109778,103
2015-01-05,SPY   150331P00115000,SPY,2015-03-31,115,P,0.06,0.1,0.06,0,111,0.474512,-0.00510227,0.00031874,-0.00258315,-0.00400252,0.0143319,103
2015-01-05,SPY   150331P00120000,SPY,2015-03-31,120,P,0.08,0.12,0.1,0,250,0.453682,-0.00653077,0.00041501,-0.003301,-0.00476392,0.0178416,103
2015-01-05,SPY   150331P00125000,SPY,2015-03-31,125,P,0.11,0.15,0.2,0,36,0.435545,-0.00860269,0.00055105,-0.00434398,-0.00582982,0.0227431,103
2015-01-05,SPY   150331P00135000,SPY,2015-03-31,135,P,0.19,0.24,0.14,0,1239,0.399621,-0.0146565,0.00095432,-0.00738573,-0.008499,0.036138,103
2015-01-05,SPY   150331P00140000,SPY,2015-03-31,140,P,0.25,0.3,0.27,2,362,0.38082,-0.0187787,0.00123803,-0.0094503,-0.0100124,0.044676,103
2015-01-05,SPY   150331P00145000,SPY,2015-03-31,145,P,0.33,0.38,0.35,4,522,0.364215,-0.0246138,0.00162709,-0.0123777,-0.012036,0.0561558,103
2015-01-05,SPY   150331P00150000,SPY,2015-03-31,150,P,0.42,0.48,0.4,0,2487,0.347343,-0.0320452,0.00212526,-0.0161016,-0.0142977,0.0699512,103
2015-01-05,SPY   150331P00155000,SPY,2015-03-31,155,P,0.55,0.61,0.6,175,10024,0.333074,-0.0427314,0.00280401,-0.0214709,-0.017345,0.0885002,103
2015-01-05,SPY   150331P00160000,SPY,2015-03-31,160,P,0.72,0.78,0.77,11,3354,0.316419,-0.0554468,0.00363476,-0.0278402,-0.0202902,0.108984,103
2015-01-05,SPY   150331P00165000,SPY,2015-03-31,165,P,0.93,0.99,1,84,6596,0.297616,-0.0706061,0.00466541,-0.0354037,-0.0230388,0.131574,103
2015-01-05,SPY   150331P00167000,SPY,2015-03-31,167,P,1.04,1.1,1,2,2461,0.291527,-0.0787679,0.00517757,-0.0394939,-0.0245317,0.143031,103
2015-01-05,SPY   150331P00168000,SPY,2015-03-31,168,P,1.08,1.15,1.1,5,1856,0.286485,-0.0818633,0.00542442,-0.0410178,-0.0248196,0.147258,103
2015-01-05,SPY   150331P00169000,SPY,2015-03-31,169,P,1.14,1.21,0.83,0,1097,0.284307,-0.0870725,0.00572493,-0.0436395,-0.0257972,0.154234,103
2015-01-05,SPY   150331P00170000,SPY,2015-03-31,170,P,1.2,1.28,1.28,8542,8253,0.281219,-0.0919312,0.00602632,-0.0460733,-0.026568,0.160591,103
2015-01-05,SPY   150331P00171000,SPY,2015-03-31,171,P,1.26,1.34,1.34,20,2715,0.277613,-0.0966831,0.00633577,-0.0484453,-0.0272201,0.166672,103
2015-01-05,SPY   150331P00172000,SPY,2015-03-31,172,P,1.33,1.41,1.3,1,1099,0.274402,-0.101986,0.00666513,-0.0510996,-0.0279759,0.173308,103
2015-01-05,SPY   150331P00173000,SPY,2015-03-31,173,P,1.4,1.48,1.04,0,856,0.270978,-0.10742,0.00700789,-0.0538152,-0.0286846,0.179947,103
2015-01-05,SPY   150331P00174000,SPY,2015-03-31,174,P,1.48,1.56,0.87,0,717,0.267875,-0.1134,0.00736988,-0.0568104,-0.0294785,0.187075,103
2015-01-05,SPY   150331P00175000,SPY,2015-03-31,175,P,1.56,1.64,1.67,1261,33857,0.264542,-0.119525,0.00774649,-0.0598743,-0.030218,0.194189,103
2015-01-05,SPY   150331P00176000,SPY,2015-03-31,176,P,1.64,1.73,1.15,0,4260,0.261235,-0.126009,0.00814065,-0.063118,-0.0309657,0.201519,103
2015-01-05,SPY   150331P00177000,SPY,2015-03-31,177,P,1.73,1.81,0.99,0,4007,0.257699,-0.13266,0.00855189,-0.0664404,-0.0316544,0.208833,103
2015-01-05,SPY   150331P00178000,SPY,2015-03-31,178,P,1.82,1.91,1.83,10,950,0.252783,-0.138521,0.0089803,-0.0693335,-0.0319833,0.215111,103
2015-01-05,SPY   150331P00179000,SPY,2015-03-31,179,P,1.92,2.01,1.87,335,2371,0.251091,-0.147491,0.00943236,-0.0738614,-0.0331439,0.224428,103
2015-01-05,SPY   150331P00180000,SPY,2015-03-31,180,P,2.03,2.11,2.1,408,6113,0.249033,-0.156594,0.00989627,-0.078452,-0.0342051,0.233535,103
2015-01-05,SPY   150331P00181000,SPY,2015-03-31,181,P,2.15,2.22,2.27,33,5584,0.244563,-0.164069,0.010389,-0.0821617,-0.0346296,0.240763,103
2015-01-05,SPY   150331P00182000,SPY,2015-03-31,182,P,2.26,2.33,2.32,53,5184,0.241913,-0.173583,0.0108902,-0.0869451,-0.0355164,0.249643,103
2015-01-05,SPY   150331P00183000,SPY,2015-03-31,183,P,2.38,2.45,2.51,13,2892,0.237397,-0.181951,0.011432,-0.0910977,-0.0359031,0.25717,103
2015-01-05,SPY   150331P00184000,SPY,2015-03-31,184,P,2.53,2.58,2.14,0,824,0.234375,-0.192147,0.0119766,-0.0962132,-0.0366604,0.265993,103
2015-01-05,SPY   150331P00185000,SPY,2015-03-31,185,P,2.66,2.71,2.81,5129,81444,0.230681,-0.202294,0.0125533,-0.101282,-0.0372222,0.274405,103
2015-01-05,SPY   150331P00186000,SPY,2015-03-31,186,P,2.8,2.86,2.71,4,3459,0.227247,-0.213242,0.013146,-0.106763,-0.0378259,0.283083,103
2015-01-05,SPY   150331P00187000,SPY,2015-03-31,187,P,2.96,3.01,3.01,6,2701,0.223858,-0.22483,0.0137574,-0.112568,-0.0384115,0.291832,103
2015-01-05,SPY   150331P00188000,SPY,2015-03-31,188,P,3.12,3.17,3.13,511,2150,0.219824,-0.236499,0.0144116,-0.118387,-0.038799,0.300201,103
2015-01-05,SPY   150331P00189000,SPY,2015-03-31,189,P,3.3,3.34,3.43,503,2181,0.216961,-0.249832,0.0150413,-0.125093,-0.0394441,0.309237,103
2015-01-05,SPY   150331P00190000,SPY,2015-03-31,190,P,3.48,3.53,3.62,5263,72910,0.213578,-0.26341,0.0157067,-0.131902,-0.0399119,0.317881,103
2015-01-05,SPY   150331P00191000,SPY,2015-03-31,191,P,3.68,3.72,3.86,1,1814,0.210154,-0.277679,0.0163889,-0.139059,-0.0403183,0.326371,103
2015-01-05,SPY   150331P00192000,SPY,2015-03-31,192,P,3.88,3.93,3.91,656,7754,0.206819,-0.292769,0.0170785,-0.146637,-0.0406891,0.334707,103
2015-01-05,SPY   150331P00193000,SPY,2015-03-31,193,P,4.09,4.15,4.24,72,1083,0.203107,-0.308372,0.0178032,-0.154455,-0.0409038,0.342648,103
2015-01-05,SPY   150331P00194000,SPY,2015-03-31,194,P,4.33,4.38,4.37,4,644,0.20016,-0.325309,0.0184797,-0.162994,-0.0412316,0.350507,103
2015-01-05,SPY   150331P00195000,SPY,2015-03-31,195,P,4.58,4.63,4.58,71,5432,0.196369,-0.342539,0.0192234,-0.171635,-0.0412775,0.357706,103
2015-01-05,SPY   150331P00196000,SPY,2015-03-31,196,P,4.84,4.9,4.94,172,1742,0.19299,-0.360892,0.019932,-0.180874,-0.0413348,0.364509,103
2015-01-05,SPY   150331P00197000,SPY,2015-03-31,197,P,5.12,5.19,5.16,385,2066,0.18984,-0.380221,0.0206084,-0.19063,-0.0413495,0.370728,103
2015-01-05,SPY   150331P00198000,SPY,2015-03-31,198,P,5.41,5.49,5.46,107,1417,0.186483,-0.400332,0.0212881,-0.200775,-0.0412113,0.376183,103
2015-01-05,SPY   150331P00199000,SPY,2015-03-31,199,P,5.73,5.81,5.79,647,2130,0.183425,-0.421407,0.0219091,-0.211444,-0.0410288,0.380808,103
2015-01-05,SPY   150331P00200000,SPY,2015-03-31,200,P,6.07,6.15,6.09,316,17364,0.179068,-0.443152,0.022655,-0.222358,-0.0404284,0.38442,103
2015-01-05,SPY   150331P00201000,SPY,2015-03-31,201,P,6.43,6.51,6.5,2,1623,0.177029,-0.466029,0.0230675,-0.234059,-0.0402268,0.386963,103
2015-01-05,SPY   150331P00202000,SPY,2015-03-31,202,P,6.8,6.9,6.85,277,5535,0.172866,-0.489715,0.0237013,-0.246001,-0.0394041,0.388244,103
2015-01-05,SPY   150331P00203000,SPY,2015-03-31,203,P,7.21,7.32,7.06,821,1311,0.169782,-0.51417,0.0241247,-0.258455,-0.0386827,0.38813,103
2015-01-05,SPY   150331P00204000,SPY,2015-03-31,204,P,7.65,7.77,7.7,218,1895,0.166586,-0.539389,0.0244832,-0.271316,-0.0377857,0.386483,103
2015-01-05,SPY   150331P00205000,SPY,2015-03-31,205,P,8.09,8.28,8.43,1439,5524,0.16403,-0.564921,0.0246552,-0.284439,-0.0368845,0.383226,103
2015-01-05,SPY   150331P00206000,SPY,2015-03-31,206,P,8.58,8.78,8.22,138,4697,0.161054,-0.591166,0.0247813,-0.29792,-0.0357312,0.378198,103
2015-01-05,SPY   150331P00207000,SPY,2015-03-31,207,P,9.11,9.31,9.42,15,1580,0.158289,-0.617651,0.024759,-0.311597,-0.0344747,0.371372,103
2015-01-05,SPY   150331P00208000,SPY,2015-03-31,208,P,9.68,9.88,9.77,89,1319,0.155593,-0.644312,0.0245995,-0.325425,-0.0330853,0.362693,103
2015-01-05,SPY   150331P00209000,SPY,2015-03-31,209,P,10.27,10.48,8.37,0,1214,0.153374,-0.670482,0.0242448,-0.339128,-0.0316747,0.352367,103
2015-01-05,SPY   150331P00210000,SPY,2015-03-31,210,P,10.9,11.12,11,5,1163,0.150944,-0.696748,0.0237811,-0.352922,-0.0300805,0.34015,103
2015-01-05,SPY   150331P00211000,SPY,2015-03-31,211,P,11.57,11.79,9.87,1,63,0.149343,-0.721497,0.0230983,-0.366131,-0.0285894,0.326881,103
2015-01-05,SPY   150331P00212000,SPY,2015-03-31,212,P,12.27,12.49,12.12,5,206,0.147571,-0.745889,0.0223161,-0.37922,-0.0269575,0.312063,103
2015-01-05,SPY   150331P00213000,SPY,2015-03-31,213,P,13.01,13.23,9.63,0,279,0.146293,-0.768732,0.0213919,-0.391674,-0.0253834,0.296549,103
2015-01-05,SPY   150331P00214000,SPY,2015-03-31,214,P,13.78,14.01,10.31,0,27,0.145441,-0.78992,0.0203651,-0.403432,-0.0238723,0.28067,103
2015-01-05,SPY   150331P00215000,SPY,2015-03-31,215,P,14.59,14.81,14.58,4,215,0.14494,-0.809442,0.0192726,-0.414478,-0.0224243,0.264698,103
2015-01-05,SPY   150331P00216000,SPY,2015-03-31,216,P,15.43,15.65,10.7,0,1,0.145095,-0.826677,0.0181439,-0.42453,-0.0211455,0.249465,103
2015-01-05,SPY   150331P00217000,SPY,2015-03-31,217,P,16.2,16.53,12.14,0,1,0.143951,-0.845104,0.0170024,-0.435108,-0.0194897,0.231927,103
2015-01-05,SPY   150331P00218000,SPY,2015-03-31,218,P,17.11,17.42,0,0,0,0.145416,-0.857751,0.0158999,-0.443145,-0.0185899,0.219093,103
2015-01-05,SPY   150331P00219000,SPY,2015-03-31,219,P,18,18.33,20.1,0,0,0.146418,-0.870182,0.0148332,-0.451081,-0.0175727,0.205803,103
2015-01-05,SPY   150331P00220000,SPY,2015-03-31,220,P,18.92,19.26,19.16,4,35,0.151745,-0.874389,0.0139887,-0.455374,-0.0178014,0.201148,103
2015-01-05,SPY   150331P00221000,SPY,2015-03-31,221,P,19.85,20.2,0,0,0,0.150155,-0.889321,0.012927,-0.464403,-0.0160909,0.183933,103
2015-01-05,SPY   150331P00222000,SPY,2015-03-31,222,P,20.8,21.16,0,0,0,0.152902,-0.896317,0.0121111,-0.469914,-0.0156269,0.175478,103
2015-01-05,SPY   150331P00223000,SPY,2015-03-31,223,P,21.77,22.12,0,0,0,0.156005,-0.902168,0.0113783,-0.47491,-0.0152792,0.168205,103
2015-01-05,SPY   150331P00224000,SPY,2015-03-31,224,P,22.74,23.09,0,0,0,0.159225,-0.90734,0.0107114,-0.479598,-0.0149801,0.161616,103
2015-01-05,SPY   150331P00225000,SPY,2015-03-31,225,P,23.72,24.07,32.22,0,50,0.162918,-0.911403,0.0101262,-0.483789,-0.0148242,0.15633,103
2015-01-05,SPY   150331P00230000,SPY,2015-03-31,230,P,28.62,29.03,24.25,0,220,0.181789,-0.926662,0.00786893,-0.502439,-0.0143365,0.135552,103
2015-01-05,SPY   150331P00235000,SPY,2015-03-31,235,P,33.59,34,42.52,0,330,0.201706,-0.93574,0.00640554,-0.518278,-0.0143675,0.122433,103
2015-01-05,SPY   150331P00240000,SPY,2015-03-31,240,P,38.58,38.99,33.5,0,560,0.222024,-0.94157,0.00540304,-0.532638,-0.0146866,0.113674,103
2015-01-05,SPY   150417C00075000,SPY,2015-04-17,75,C,126.71,127.13,0,0,0,0.815392,0.994075,0.00019609,0.205657,-0.00745524,0.0181811,0
2015-01-05,SPY   150417C00080000,SPY,2015-04-17,80,C,121.71,122.13,0,0,0,0.765235,0.993683,0.00022094,0.21941,-0.00739995,0.0192251,0
2015-01-05,SPY   150417C00085000,SPY,2015-04-17,85,C,116.72,117.14,0,0,0,0.723013,0.993,0.00025575,0.232971,-0.00764069,0.0210265,0
2015-01-05,SPY   150417C00090000,SPY,2015-04-17,90,C,111.73,112.15,0,0,0,0.682842,0.992259,0.00029555,0.246499,-0.0078702,0.0229485,0
2015-01-05,SPY   150417C00095000,SPY,2015-04-17,95,C,106.74,107.16,0,0,0,0.644485,0.991456,0.00034118,0.259992,-0.00808812,0.0250035,0
2015-01-05,SPY   150417C00100000,SPY,2015-04-17,100,C,101.75,102.17,0,0,0,0.60774,0.990582,0.00039367,0.273446,-0.00829396,0.0272055,0
2015-01-05,SPY   150417C00105000,SPY,2015-04-17,105,C,96.77,97.19,0,0,0,0.57577,0.989302,0.00046392,0.286642,-0.00876211,0.0303738,0
2015-01-05,SPY   150417C00110000,SPY,2015-04-17,110,C,91.78,92.21,0,0,0,0.542997,0.98807,0.00054035,0.29988,-0.00907029,0.0333639,0
2015-01-05,SPY   150417C00115000,SPY,2015-04-17,115,C,86.81,87.23,0,0,0,0.513854,0.986362,0.00064053,0.312821,-0.00961735,0.0374267,0
2015-01-05,SPY   150417C00120000,SPY,2015-04-17,120,C,81.83,82.26,0,0,0,0.485034,0.984481,0.00075781,0.325665,-0.0101278,0.0417962,0
2015-01-05,SPY   150417C00125000,SPY,2015-04-17,125,C,76.9,77.25,0,0,0,0.457629,0.982209,0.00090221,0.338273,-0.0107226,0.0469492,0
2015-01-05,SPY   150417C00130000,SPY,2015-04-17,130,C,71.94,72.31,0,0,0,0.434057,0.978907,0.00109845,0.350246,-0.0117268,0.0542166,0
2015-01-05,SPY   150417C00135000,SPY,2015-04-17,135,C,67,67.35,0,0,0,0.409759,0.975255,0.00133034,0.362022,-0.0126421,0.0619865,0
2015-01-05,SPY   150417C00140000,SPY,2015-04-17,140,C,62.06,62.43,0,0,0,0.387734,0.970367,0.00163325,0.373045,-0.0138783,0.0720101,0
2015-01-05,SPY   150417C00145000,SPY,2015-04-17,145,C,57.14,57.48,0,0,0,0.364002,0.965131,0.00198901,0.383885,-0.0148818,0.0823277,0
2015-01-05,SPY   150417C00150000,SPY,2015-04-17,150,C,52.25,52.59,0,0,0,0.344273,0.957309,0.00247895,0.393143,-0.0165694,0.0970456,0
2015-01-05,SPY   150417C00155000,SPY,2015-04-17,155,C,47.4,47.73,0,0,0,0.325798,0.94708,0.00311015,0.400945,-0.0185932,0.115222,0
2015-01-05,SPY   150417C00160000,SPY,2015-04-17,160,C,42.57,42.88,43.24,10,13,0.306138,0.934979,0.00388939,0.407651,-0.0205095,0.135395,0
2015-01-05,SPY   150417C00165000,SPY,2015-04-17,165,C,37.8,38.11,38.49,10,25,0.288709,0.91835,0.00490828,0.411608,-0.0229944,0.161137,0
2015-01-05,SPY   150417C00166000,SPY,2015-04-17,166,C,36.85,37.19,39.82,0,24,0.285976,0.91402,0.00515105,0.41178,-0.023671,0.167506,0
2015-01-05,SPY   150417C00167000,SPY,2015-04-17,167,C,35.91,36.22,0,0,0,0.281896,0.910396,0.00538882,0.412406,-0.0240586,0.172738,0
2015-01-05,SPY   150417C00168000,SPY,2015-04-17,168,C,34.95,35.32,0,0,0,0.279109,0.905684,0.00565291,0.412349,-0.0247352,0.179412,0
2015-01-05,SPY   150417C00169000,SPY,2015-04-17,169,C,34.03,34.4,0,0,0,0.276665,0.90049,0.00593153,0.411992,-0.0254952,0.186606,0
2015-01-05,SPY   150417C00170000,SPY,2015-04-17,170,C,33.1,33.41,33.21,1,13,0.269561,0.898485,0.00617699,0.413671,-0.0252062,0.189339,0
2015-01-05,SPY   150417C00171000,SPY,2015-04-17,171,C,32.15,32.48,34.67,0,5,0.268115,0.892079,0.00649145,0.412561,-0.0261976,0.19791,0
2015-01-05,SPY   150417C00172000,SPY,2015-04-17,172,C,31.24,31.61,0,0,0,0.266604,0.88541,0.0068143,0.411289,-0.0271836,0.206582,0
2015-01-05,SPY   150417C00173000,SPY,2015-04-17,173,C,30.32,30.63,33.2,0,4,0.261984,0.880868,0.00712802,0.411384,-0.0274556,0.212349,0
2015-01-05,SPY   150417C00174000,SPY,2015-04-17,174,C,29.4,29.75,0,0,0,0.259545,0.874329,0.00746973,0.410213,-0.0282323,0.220457,0
2015-01-05,SPY   150417C00175000,SPY,2015-04-17,175,C,28.48,28.8,31.33,0,3,0.25533,0.868921,0.0078182,0.409778,-0.0285942,0.226994,0
2015-01-05,SPY   150417C00176000,SPY,2015-04-17,176,C,27.57,27.89,0,0,0,0.252053,0.862442,0.00818643,0.408669,-0.0291724,0.234634,0
2015-01-05,SPY   150417C00177000,SPY,2015-04-17,177,C,26.67,27,0,0,0,0.249202,0.855268,0.00857026,0.407126,-0.0298478,0.242857,0
2015-01-05,SPY   150417C00178000,SPY,2015-04-17,178,C,25.77,26.14,22.55,0,4,0.246724,0.847414,0.00896736,0.405158,-0.0306068,0.251583,0
2015-01-05,SPY   150417C00179000,SPY,2015-04-17,179,C,24.85,25.21,0,0,0,0.242262,0.840897,0.00938769,0.404069,-0.03089,0.258612,0
2015-01-05,SPY   150417C00180000,SPY,2015-04-17,180,C,23.97,24.29,24.48,4,24,0.238595,0.833316,0.00982468,0.402311,-0.0313524,0.266554,0
2015-01-05,SPY   150417C00181000,SPY,2015-04-17,181,C,23.1,23.41,26.03,0,652,0.235647,0.824692,0.0102736,0.399895,-0.0319747,0.27529,0
2015-01-05,SPY   150417C00182000,SPY,2015-04-17,182,C,22.2,22.53,23.22,1,29,0.23193,0.816317,0.0107488,0.397661,-0.0324027,0.28348,0
2015-01-05,SPY   150417C00183000,SPY,2015-04-17,183,C,21.35,21.69,0,0,0,0.229552,0.806294,0.0112215,0.394373,-0.0331315,0.292912,0
2015-01-05,SPY   150417C00184000,SPY,2015-04-17,184,C,20.47,20.79,24.6,0,165,0.225395,0.797378,0.011743,0.391834,-0.0334234,0.300974,0
2015-01-05,SPY   150417C00185000,SPY,2015-04-17,185,C,19.62,19.87,23.8,0,25,0.221206,0.787986,0.0122901,0.389013,-0.033689,0.309141,0
2015-01-05,SPY   150417C00186000,SPY,2015-04-17,186,C,18.77,19.04,16.53,0,26,0.218232,0.776977,0.0128268,0.385155,-0.0342159,0.318303,0
2015-01-05,SPY   150417C00187000,SPY,2015-04-17,187,C,17.92,18.18,22.3,0,28,0.214524,0.766057,0.0134035,0.381388,-0.0345456,0.326963,0
2015-01-05,SPY   150417C00188000,SPY,2015-04-17,188,C,17.1,17.36,15.93,0,28,0.211613,0.753854,0.0139696,0.376801,-0.0350291,0.33615,0
2015-01-05,SPY   150417C00189000,SPY,2015-04-17,189,C,16.28,16.53,16.65,6,26,0.208261,0.741422,0.0145678,0.372099,-0.0353764,0.344991,0
2015-01-05,SPY   150417C00190000,SPY,2015-04-17,190,C,15.46,15.7,15.7,2,142,0.204624,0.728575,0.0151964,0.367163,-0.0356211,0.353592,0
2015-01-05,SPY   150417C00191000,SPY,2015-04-17,191,C,14.67,14.91,12.94,0,39,0.201672,0.714505,0.015803,0.361439,-0.035977,0.362403,0
2015-01-05,SPY   150417C00192000,SPY,2015-04-17,192,C,13.95,14.11,14.47,1,721,0.199203,0.699409,0.0163857,0.355054,-0.0363902,0.371165,0
2015-01-05,SPY   150417C00193000,SPY,2015-04-17,193,C,13.17,13.32,13.39,14,104,0.195719,0.684361,0.0170387,0.348765,-0.0365239,0.379206,0
2015-01-05,SPY   150417C00194000,SPY,2015-04-17,194,C,12.4,12.54,12.28,7,162,0.192161,0.668593,0.0177064,0.342042,-0.0365835,0.386902,0
2015-01-05,SPY   150417C00195000,SPY,2015-04-17,195,C,11.65,11.77,11.69,121,623,0.188137,0.652287,0.0184212,0.33503,-0.036479,0.394093,0
2015-01-05,SPY   150417C00196000,SPY,2015-04-17,196,C,10.91,11.04,11.27,15,331,0.185392,0.634439,0.0190256,0.326967,-0.0365794,0.401084,0
2015-01-05,SPY   150417C00197000,SPY,2015-04-17,197,C,10.2,10.3,10.23,11,326,0.18151,0.616332,0.0197315,0.318842,-0.0363601,0.407254,0
2015-01-05,SPY   150417C00198000,SPY,2015-04-17,198,C,9.49,9.59,9.33,41,544,0.178573,0.596971,0.020331,0.309857,-0.0362575,0.412838,0
2015-01-05,SPY   150417C00199000,SPY,2015-04-17,199,C,8.8,8.91,8.91,117,308,0.175326,0.576899,0.0209433,0.300456,-0.0359987,0.417537,0
2015-01-05,SPY   150417C00200000,SPY,2015-04-17,200,C,8.13,8.24,8.28,128,2603,0.17199,0.555989,0.0215401,0.290542,-0.0356245,0.421266,0
2015-01-05,SPY   150417C00201000,SPY,2015-04-17,201,C,7.48,7.58,7.5,363,241,0.167834,0.534205,0.0222112,0.280176,-0.0349765,0.423895,0
2015-01-05,SPY   150417C00202000,SPY,2015-04-17,202,C,6.85,6.96,6.9,265,829,0.165191,0.511556,0.0226403,0.269086,-0.034533,0.425278,0
2015-01-05,SPY   150417C00203000,SPY,2015-04-17,203,C,6.25,6.34,6.29,592,861,0.16179,0.48804,0.0231153,0.257534,-0.0338162,0.425262,0
2015-01-05,SPY   150417C00204000,SPY,2015-04-17,204,C,5.67,5.76,5.89,109,873,0.158664,0.463811,0.023484,0.245483,-0.0330364,0.423699,0
2015-01-05,SPY   150417C00205000,SPY,2015-04-17,205,C,5.12,5.21,5.18,420,1986,0.15591,0.439101,0.0237174,0.233049,-0.0322115,0.420481,0
2015-01-05,SPY   150417C00206000,SPY,2015-04-17,206,C,4.59,4.69,4.63,215,3246,0.152189,0.413138,0.0239991,0.219951,-0.0310525,0.415321,0
2015-01-05,SPY   150417C00207000,SPY,2015-04-17,207,C,4.1,4.19,4.2,528,2705,0.149391,0.387282,0.0240381,0.20673,-0.029965,0.408346,0
2015-01-05,SPY   150417C00208000,SPY,2015-04-17,208,C,3.63,3.72,3.64,721,5339,0.145413,0.359769,0.024123,0.192632,-0.0284866,0.398879,0
2015-01-05,SPY   150417C00209000,SPY,2015-04-17,209,C,3.2,3.28,3.3,26,1953,0.143359,0.334104,0.0238076,0.179283,-0.0273208,0.388102,0
2015-01-05,SPY   150417C00210000,SPY,2015-04-17,210,C,2.8,2.87,2.81,591,5671,0.139791,0.306408,0.0235473,0.164872,-0.0256895,0.374305,0
2015-01-05,SPY   150417C00211000,SPY,2015-04-17,211,C,2.43,2.5,2.48,114,915,0.138134,0.281607,0.0229174,0.151814,-0.0244087,0.359973,0
2015-01-05,SPY   150417C00212000,SPY,2015-04-17,212,C,2.09,2.16,2.11,81,278,0.134561,0.254046,0.0223357,0.137312,-0.0225703,0.341761,0
2015-01-05,SPY   150417C00213000,SPY,2015-04-17,213,C,1.77,1.85,1.83,40,379,0.132771,0.230034,0.0214495,0.124558,-0.0210984,0.323837,0
2015-01-05,SPY   150417C00214000,SPY,2015-04-17,214,C,1.51,1.58,2.1,10,1101,0.129981,0.204897,0.0204934,0.111185,-0.0193159,0.302901,0
2015-01-05,SPY   150417C00215000,SPY,2015-04-17,215,C,1.28,1.33,1.35,178,6244,0.127759,0.181726,0.0193768,0.0987939,-0.017641,0.281501,0
2015-01-05,SPY   150417C00216000,SPY,2015-04-17,216,C,1.06,1.12,1.08,27,1364,0.125119,0.158762,0.0181444,0.0864776,-0.01584,0.25815,0
2015-01-05,SPY   150417C00217000,SPY,2015-04-17,217,C,0.88,0.93,1,150,3391,0.123462,0.139044,0.0168279,0.0758511,-0.0143014,0.236249,0
2015-01-05,SPY   150417C00218000,SPY,2015-04-17,218,C,0.72,0.78,1.1,14,1949,0.121751,0.120554,0.0154584,0.0658613,-0.0127732,0.214013,0
2015-01-05,SPY   150417C00219000,SPY,2015-04-17,219,C,0.56,0.64,0.63,11,1975,0.120812,0.105013,0.0141162,0.0574365,-0.0114828,0.193925,0
2015-01-05,SPY   150417C00220000,SPY,2015-04-17,220,C,0.48,0.53,0.53,155,3511,0.118688,0.0885611,0.0126781,0.0485115,-0.00995138,0.171106,0
2015-01-05,SPY   150417C00221000,SPY,2015-04-17,221,C,0.38,0.44,0.43,54,276,0.11861,0.0773775,0.0114611,0.0424167,-0.00898284,0.154581,0
2015-01-05,SPY   150417C00222000,SPY,2015-04-17,222,C,0.3,0.37,0.98,0,72,0.116341,0.0635919,0.010048,0.0349109,-0.00757508,0.132929,0
2015-01-05,SPY   150417C00223000,SPY,2015-04-17,223,C,0.24,0.31,0.28,4,351,0.116104,0.0546031,0.00893386,0.0299978,-0.0067066,0.117949,0
2015-01-05,SPY   150417C00224000,SPY,2015-04-17,224,C,0.19,0.26,0.23,4,426,0.115587,0.0462421,0.0078605,0.0254244,-0.00584735,0.103315,0
2015-01-05,SPY   150417C00225000,SPY,2015-04-17,225,C,0.16,0.23,0.29,0,1766,0.115871,0.0399829,0.00697195,0.0219937,-0.00521115,0.0918619,0
2015-01-05,SPY   150417C00230000,SPY,2015-04-17,230,C,0.06,0.1,0.09,31,1516,0.118703,0.0198001,0.0037927,0.01091,-0.00297337,0.0511937,0
2015-01-05,SPY   150417C00235000,SPY,2015-04-17,235,C,0.01,0.05,0.04,0,977,0.121193,0.00938651,0.00195134,0.00517941,-0.00159383,0.0268915,0
2015-01-05,SPY   150417C00240000,SPY,2015-04-17,240,C,0,0.03,0.02,45,150,0.125376,0.00483953,0.00105057,0.00267221,-0.00091803,0.0149776,0
2015-01-05,SPY   150417C00245000,SPY,2015-04-17,245,C,0,0.03,0.06,0,3,0.134487,0.00349636,0.00073218,0.00192892,-0.00073618,0.011197,0
2015-01-05,SPY   150417C00250000,SPY,2015-04-17,250,C,0,0.02,0,0,0,0.141282,0.00229517,0.00047678,0.00126588,-0.00052902,0.00765969,0
2015-01-05,SPY   150417C00255000,SPY,2015-04-17,255,C,0,0.02,0,0,0,0.152986,0.0021416,0.00041352,0.00117922,-0.00053809,0.0071937,0
2015-01-05,SPY   150417C00260000,SPY,2015-04-17,260,C,0,0.02,0,0,0,0.164296,0.00200306,0.00036238,0.0011012,-0.00054393,0.00677017,0
2015-01-05,SPY   150417C00265000,SPY,2015-04-17,265,C,0,0.02,0,0,0,0.175334,0.00188757,0.00032174,0.00103611,-0.00055006,0.00641462,0
2015-01-05,SPY   150417C00270000,SPY,2015-04-17,270,C,0,0.02,0,0,0,0.186162,0.001794,0.00028933,0.00098326,-0.00055771,0.00612482,0
